85955,2
480999,1
1694433,4
897744,4
863482,1
325638,1
448883,1
1349295,2
711016,3
2408251,1
790202,3
3432558,2
1292361,3
3957287,3
4769457,4
3556509,2
1518676,4
3923113,3
122402,3
2059180,3
6241593,4
4593577,1
2227319,3
2117031,1
3444453,3
3602026,1
2290427,2
3553152,2
616665,3
351132,3
6042515,4
4808120,4
1494528,1
2279640,4
2090495,2
65721,3
3487893,3
3795282,3
1684726,2
278529,1
5885175,4
5797317,3
280916,1
2255628,1
562701,1
784400,2
3777438,2
512502,1
1257867,4
2280941,1
3612016,2
4747946,2
4804873,4
5914599,4
1405436,2
719276,1
2265737,3
2668160,2
5966375,2
3944106,4
1802914,1
1992800,4
672704,3
1344685,1
2801912,1
25238,4
1330158,1
491096,1
5890521,2
3595686,2
293809,3
1228832,1
73426,3
1792468,1
107611,2
2298817,4
710753,4
5104847,2
3612079,2
1574206,4
3477337,2
5251252,2
841078,3
1547987,3
872680,3
1596964,3
777138,1
5815315,4
2113643,1
1107554,2
1504797,4
65712,4
1639457,1
644190,3
1596937,2
784175,1
1320703,2
4804876,3
1526744,1
5937883,2
1685539,3
1522550,3
2622049,2
3592562,3
4747762,3
5848392,2
5993457,2
3550125,4
3601953,1
2938457,2
849000,2
5370963,3
5781889,2
6066296,1
1742705,3
2663629,1
4839713,4
5116383,2
645821,1
520182,4
701417,3
3442668,1
88703,1
5856743,1
1934477,1
5906242,2
268575,2
3888881,3
1985901,1
315677,1
4703576,4
1823542,2
5856817,2
4016270,2
286886,1
2113253,4
2611614,4
1228850,3
5894636,3
803768,2
1637506,2
1688663,4
860378,4
3798503,3
3729051,2
876884,4
1285100,2
350381,3
3089947,2
4469546,4
325768,4
1277172,4
3929115,4
1314973,1
4145017,3
4612150,1
2319712,1
1818642,3
1506796,2
834137,3
4317113,2
549307,3
1597725,4
71575,3
5783524,1
1661406,3
4142768,3
3960626,1
1571578,3
3852105,1
3333807,3
828139,2
6063296,3
872101,3
1391319,2
1658322,3
1776948,2
6069684,3
2233474,1
5630461,4
3672618,2
3857534,2
871565,4
1374009,3
4142363,2
5436087,4
5477153,2
278040,1
3916552,2
136865,2
967205,3
2291282,4
742983,2
1756412,4
1623363,1
3534628,4
1232923,3
1228842,1
5915120,3
5906157,3
5876830,2
1373862,2
1820202,1
1660868,1
1504823,3
365505,4
1817093,4
1724445,3
5792510,3
5864567,2
5425284,1
711442,4
1426261,2
5125030,2
5797079,4
1816889,3
3697863,4
444621,2
3640454,4
3626847,1
727147,2
724387,4
1723947,1
6035118,4
126408,1
1591049,1
73095,3
4547825,1
2121479,4
98602,3
798330,3
5891934,3
2220376,4
4593636,2
4144129,2
1365666,4
1506808,2
1374267,3
3774369,1
5984456,2
1278937,2
1997569,1
2290415,2
5815314,3
872638,4
1595081,4
4730834,3
5783070,1
3541894,4
482036,2
827873,1
1814365,4
2003046,1
5691517,2
1794770,3
4150733,2
575697,2
1658217,3
834685,1
2289672,4
3531031,3
2137522,3
1594877,3
1826792,4
3544475,4
4591914,3
1575572,1
629072,2
453781,4
5850624,3
2137529,1
443148,3
872577,3
3613492,3
5898611,1
4774573,4
1816403,1
4142802,1
3728163,4
3659496,3
3955172,2
6066298,3
1817862,1
4319043,1
2068786,1
1981916,1
5226881,3
3727551,1
5756526,1
906852,3
784402,4
1678974,2
1861913,2
5715923,4
86501,4
994311,3
1654952,2
1526468,3
5108472,2
840956,2
1224490,2
1959728,1
872029,4
5844743,1
1981455,1
5795552,3
4707073,4
3529093,4
6063248,2
5678158,4
5850612,4
895605,2
5478688,2
489677,4
4584818,1
5966216,2
1381576,4
3595916,4
3890081,4
1438635,2
835649,1
357522,3
1382093,1
1668567,1
511837,2
3610837,3
5261433,4
6003238,2
1374915,1
2258305,4
1597566,4
2432436,1
2534088,2
827897,4
2663639,4
1446692,4
1994381,1
3775851,1
2150383,1
1383104,3
1675667,3
2076653,1
847658,3
3773986,3
1374100,1
1525775,2
5929582,3
967260,4
1506709,4
2611589,3
1322041,1
798356,4
858027,2
5792658,4
1576980,3
4136588,2
3442670,2
1353226,3
3994106,2
860377,3
164354,1
3955359,3
2219817,4
3634164,4
4319044,2
284755,3
1505639,4
2280057,4
841095,4
5793681,4
266816,2
268591,1
1278075,1
1429534,1
337936,2
6042532,3
4319024,3
5783600,3
4356084,2
1383074,1
5884192,1
3473796,3
5849770,4
1655013,2
6102405,1
5370659,4
3798501,2
788320,1
1729651,1
3929108,2
6066334,1
2688377,3
899080,3
289387,1
1107613,1
2234692,2
710493,1
3728415,1
2290608,4
1687641,3
5789807,3
5635659,1
5956445,3
848006,3
4768673,4
5746691,1
5848342,1
5892065,2
3435500,1
5433593,4
3541064,4
3529909,1
1985049,2
1547544,1
547050,3
1960223,4
1513482,3
5856877,1
795577,3
2197282,3
839817,2
5104494,3
301068,1
4747885,4
1809115,3
3951280,1
5998552,3
478899,2
5685841,4
5648546,1
4017425,2
442704,3
5795517,1
3993003,2
5906183,3
860416,1
3540718,1
640243,2
3420124,3
4135522,4
3734662,3
3531207,4
5370966,1
3610870,4
6066305,3
446578,4
1675325,1
4160371,3
3441574,3
361658,2
1714913,4
2267901,1
5990734,3
3614352,2
5917334,1
1291938,1
1505169,3
5844438,2
1107581,2
5795364,2
1374287,2
1375553,3
3627124,4
1371063,4
516369,1
1285105,1
2134618,4
1605554,3
1426004,4
4235299,4
3535541,2
1728887,2
5795502,3
3776237,2
5911480,2
88829,2
849005,4
5123458,3
284447,4
2117832,2
1375312,2
1596925,3
1506792,2
3996860,1
4017242,1
1816336,3
5846202,1
5783632,1
1642028,4
3627113,1
2089833,3
3046972,1
345802,1
5993500,2
1668924,4
2103881,4
834210,1
4603280,3
1107513,1
1596939,4
1320705,3
338277,1
5914621,4
866310,1
2116851,2
3897809,1
4745728,1
860291,4
1451550,4
3993001,4
3598290,1
301570,4
2268547,1
540562,3
5802427,3
3992250,3
1995830,2
2270409,1
848416,2
5795566,2
3950076,1
3965238,1
5915565,3
737314,4
1689530,3
5370145,3
4792746,2
685627,3
286974,1
1752388,3
278481,3
5888804,4
562678,3
646261,3
5926727,1
3611665,1
301573,2
379308,4
711448,3
4559353,3
920243,2
5884298,4
3531367,3
872631,3
1375509,2
4850800,4
3432434,2
5427990,3
1802897,1
63508,2
3541062,2
1684717,3
5783416,4
5633856,1
2054272,1
637531,3
1504911,3
1730021,4
3733205,1
898901,1
5956438,4
5888794,1
6176523,1
4567224,4
5782283,1
265918,4
832069,2
5781893,2
6063431,1
478044,2
5795350,4
4534135,3
164356,3
56149,4
1992725,2
1554571,2
3773987,4
3551055,4
5899876,2
899070,3
784346,1
4290084,4
1575190,2
5191636,1
3553513,1
5844667,1
4150173,4
827796,4
1820346,1
4488796,2
1985006,2
4788732,3
1730191,1
3553150,1
1381766,1
344619,2
3612520,4
916620,2
3049329,2
5815276,1
5104771,3
1930647,1
5884120,4
3662943,3
678141,4
1974384,2
1107591,4
1198814,2
768538,2
1675502,1
827860,3
3610970,2
288204,2
482436,2
4706904,1
4263092,3
5847248,4
1732414,3
5633525,1
5918813,1
2060086,4
4135529,3
324811,4
5966256,3
3435030,1
2264179,1
5856737,1
1645200,4
3610792,4
1506426,3
1953276,2
4195534,2
5103434,2
699244,3
3950875,2
3516878,3
872804,1
793076,1
1127123,1
1688987,3
98887,1
5883187,2
570879,1
3715626,1
473936,3
124974,4
6102338,3
2290616,1
3626920,4
4140434,4
1712641,3
6074610,2
691658,2
478885,3
454174,1
3531030,2
5870133,2
1675335,2
1818954,4
5104394,4
3432534,3
3531932,1
4528134,1
5814152,3
1426052,2
125484,2
2270404,4
1654959,1
3626859,1
340814,1
693378,2
1818655,4
1099408,1
1675809,2
3953071,4
6044714,4
997040,3
3610822,4
926810,4
364777,3
5866742,1
1978427,2
4197064,1
3870803,1
108558,1
1246463,1
2240829,3
441093,2
56164,2
1814212,2
5879637,1
6102342,2
1374280,3
515595,3
4010270,4
5889010,1
1654688,1
1818521,2
710501,2
3508809,1
5844948,3
122707,3
5795542,1
3447107,1
1446715,3
5898509,4
2054321,3
1107580,1
1664443,1
3789396,3
4197406,3
4147509,3
3610835,1
1355553,2
5792548,3
1985878,4
5892054,3
3627305,4
3047506,4
3870810,3
2295588,2
1811715,1
860294,3
1606077,1
3520926,2
1686922,4
816275,4
4260722,2
2113635,4
3612013,1
5746757,2
872031,2
2113682,4
1978440,1
482405,2
107648,3
1819057,3
872587,1
5103565,4
802334,1
4017380,3
5784159,2
2116263,2
1686959,1
5888755,3
1007010,1
5926550,1
3637411,3
1959971,3
1319792,2
95511,3
1279797,4
5844019,4
3553504,4
5238942,3
3965244,1
4151604,2
461575,2
267252,1
3712895,1
1504798,1
20127,3
700281,4
4747945,1
5113700,2
549695,3
919256,3
5956215,2
51603,3
5844713,3
1107612,4
5108646,1
2234712,4
3610877,3
2249349,2
5756659,3
4140429,1
5074369,2
1377492,2
1675451,2
1828585,2
1675521,4
4151781,2
4528116,1
480561,1
5103236,2
3508619,3
461508,4
5103661,4
1994265,3
1985046,4
1997553,3
4729020,3
5104330,2
1984253,1
1385299,2
89390,1
4706968,1
1504824,4
1985818,1
1381736,4
5805892,3
1686881,3
5243309,1
3405256,4
430547,1
831967,1
2223058,3
1237808,3
2279495,3
361862,2
1233544,2
881781,4
5104840,4
4859168,3
4528187,1
4564269,1
129329,4
3851492,3
284587,4
1925970,1
6042174,3
3952883,3
5869860,2
450610,1
3411394,1
4144128,1
5783627,3
2078116,2
1816116,1
6002207,2
2232357,4
1380620,2
4205935,1
6074599,3
4356085,3
559270,3
904103,1
965564,4
54027,1
5844655,2
4147220,2
3482659,3
3727382,4
4004170,3
3603273,2
2077593,2
719277,2
1006926,2
33579,2
6060919,4
1394378,3
5810678,2
309800,2
2089284,3
38731,2
3627097,3
3509253,2
4142769,4
3556202,3
472211,4
2279856,3
2004641,4
1225525,3
5209367,3
3787036,3
1816893,1
56209,4
3503052,1
1521366,4
735021,3
512007,2
4552025,1
6063308,2
2279923,3
3268507,2
3960644,2
6049006,2
4144119,4
1728956,1
1270613,2
325715,4
4597647,1
1361447,1
1957098,1
4535171,3
3598520,2
5694284,2
1278396,2
514014,4
1496665,1
4054267,4
1986537,2
268596,2
6031440,3
5888989,1
2244126,3
6031816,2
1382770,3
6074562,2
2287381,1
4140540,2
2657508,2
273480,1
1374020,2
1684963,3
1714158,2
562661,1
4848600,4
5814161,2
287966,2
1761005,3
386194,1
2248085,4
3668291,2
1295630,1
3612107,2
3610888,1
713143,4
472219,4
3925890,1
3775379,3
5888892,3
1649562,3
3611019,4
1951300,1
2245225,3
4071566,2
2074068,4
79047,2
2226687,3
3482897,1
2134752,3
1373815,1
1577065,2
4748054,4
5846427,3
872028,3
4489230,3
1824695,3
134134,1
2124301,4
699317,3
1636275,2
1231360,3
2085939,3
38861,2
5784020,3
1107527,4
5869867,3
125502,1
2189908,4
5805044,1
3400309,3
1449171,3
5844759,3
2211,2
4147369,4
1985044,2
1344794,2
5884135,1
3923506,4
1374910,1
591171,4
5243122,2
3852411,2
5884360,3
3626863,4
1732438,4
501086,1
101410,4
773356,2
700228,1
5884297,3
591166,3
40303,4
3610857,3
803779,3
5623251,1
1984996,1
5716332,2
4547762,3
3932025,4
1962803,2
1489800,1
3524671,4
3610909,2
5815368,4
1675725,4
4162508,1
3631679,1
932400,2
3610967,3
3920295,3
1237718,1
2201285,1
3943458,4
3488105,4
1938686,3
334097,1
3598291,2
839469,4
1526089,4
3639768,4
5858010,4
3950868,4
562390,2
314287,1
872613,1
3626809,2
4152543,1
1380631,1
1950142,3
4790401,2
723160,1
5906250,1
541874,4
5849994,3
5844692,1
2674429,1
5898234,1
1817265,1
487052,1
101159,2
5993630,1
4510562,3
1856653,2
82317,2
3859792,4
4014584,3
872079,4
1861871,1
2295282,2
5888347,2
5880624,4
897345,1
5888848,2
1825361,3
805946,2
1277354,2
1677297,3
2279882,4
1371050,1
1373993,4
5866784,3
1315236,4
5888897,2
2114879,3
629677,4
269167,4
3627647,4
3997547,3
4703987,3
5844504,4
1374905,4
768910,3
5844758,2
3518858,2
3836136,1
5915611,4
4707395,2
1516877,3
1663145,2
111112,3
6066317,1
3951255,2
2408243,4
3610863,1
24540,1
1692328,4
4143512,2
5124066,3
1107579,4
3610915,4
1906050,3
5642252,4
4788723,3
1581739,2
5844927,1
346345,1
5844690,4
1954694,3
4136142,1
1633716,4
3614484,1
3966617,2
136253,3
5914614,3
2285796,4
3626940,1
1004060,3
5846276,4
5113966,2
3531028,4
1328680,2
254737,4
3088917,3
1376744,2
1725522,3
309726,4
726791,2
3610966,2
5910226,3
710476,2
700248,1
5844505,1
5789812,3
3931251,4
274615,1
5915610,3
4593585,1
3610862,4
1234801,1
5662819,3
5888780,3
2241190,1
5789893,2
803773,2
4480072,4
65639,4
95293,1
4315769,1
301524,2
1381548,3
457595,3
347108,1
2265743,1
4554306,4
1819975,1
2290609,1
3632136,4
1107610,2
5848402,4
684957,4
502889,2
838718,3
1438308,4
4546979,3
590482,4
3756482,2
324867,4
5693038,4
3610824,2
680932,2
872578,4
5668343,1
2605438,2
5097466,3
875797,3
4072791,2
350339,2
4135525,3
1530560,2
1818456,1
1385196,3
6063429,3
449401,1
5926391,1
441205,4
872734,2
1509880,1
1715314,1
1291711,1
3597398,2
3517466,3
657158,2
1665064,1
2089245,4
5805732,4
5124945,1
3859793,1
1179794,1
881751,1
641996,3
4552083,3
894883,4
3597884,1
4011071,3
6063368,2
5920587,1
1188889,1
3952879,3
5848263,2
720079,4
711331,3
827874,2
3508812,4
2920449,3
6077561,4
469943,4
3531099,1
6052346,2
4143604,3
3553510,2
4691994,3
65714,2
5792682,4
3613484,1
5815263,3
444946,4
1374950,2
5849768,2
6066292,2
4145019,1
4548046,1
5658095,3
3960636,4
5103652,2
860292,1
1684964,4
5792503,1
131350,1
65730,4
4312646,1
5784005,1
2248094,4
2089346,4
1199265,1
646167,4
861902,2
3637862,2
1571924,2
3966696,1
1985361,2
1819543,2
4510563,4
904159,2
932587,2
1686790,4
5960046,4
344616,1
1424540,3
4235106,2
1526740,1
1827128,2
4169243,1
1683825,4
1813305,3
3736820,3
102074,3
325468,3
3630830,2
5908023,4
5789851,4
1818220,3
827852,4
6052348,4
798343,2
3470547,2
6184637,3
804742,1
719288,2
2937604,4
5694263,2
1385203,1
1516328,2
737318,3
5926328,3
1828567,4
1073978,3
1349292,3
337775,1
860617,2
5335801,4
3898994,4
1950649,1
3958085,2
1374254,3
5857956,3
3326465,2
467898,1
1099618,1
681201,1
94580,2
3529094,1
4769458,1
5884336,3
1963611,3
5660461,1
860382,1
5884130,1
1581741,4
128356,1
5912982,4
3630953,4
337717,2
1984277,1
5894635,2
700267,2
5620067,1
4104881,1
1225514,1
1530557,3
5784060,1
1755840,4
4554607,3
3531106,3
3754685,2
5654234,2
839438,3
3502262,2
2243886,1
2002123,1
5797142,2
6066238,3
1674380,3
1210002,3
5623328,2
1973275,4
5109424,4
827880,3
5625211,3
1595136,1
1848900,4
788301,3
1728949,4
6002176,4
5109492,1
1496664,4
6031445,2
3776891,3
5623250,4
6077402,3
2241621,3
1334084,4
6066376,3
1999583,2
1738930,3
685869,2
3925689,2
3395207,1
2054243,2
3352734,2
1397425,3
3923573,1
5880575,1
1904928,4
5888835,4
3596692,1
3531520,1
38732,3
1635838,2
1581726,4
5880301,1
253831,3
1297253,1
5846176,3
3932444,4
5120013,2
4767489,2
1468149,3
122607,3
566666,2
4745959,4
4774572,3
1828447,3
645822,2
3610833,3
877313,3
4707398,4
6044604,2
1908067,4
849999,1
456570,3
1726269,4
128329,2
1980694,1
5898610,4
482251,3
4480033,1
1325804,4
4439710,2
5981447,1
344316,1
590199,4
472213,2
2244146,4
712867,3
4197145,4
5856741,4
3232668,3
1397423,2
5633858,2
5104345,2
5892067,4
5884150,2
4593564,3
1259592,4
2410331,4
1982494,3
2001837,3
2118408,4
5421743,4
590094,1
4745960,1
872585,3
6066294,4
1568824,1
5783412,4
3404494,3
2116526,2
4150471,4
833946,4
2937374,2
1225323,3
1506717,1
872103,1
614578,2
343233,1
5815317,2
1489799,4
1530015,4
2284234,1
5857790,1
5795555,2
1814796,2
820923,1
128557,1
1813662,2
4745741,2
1277703,1
1594914,4
2683988,1
2292200,4
4586405,1
4011009,4
1952958,3
5888381,1
2244226,3
1814002,2
2090746,2
5661314,4
1817815,2
2684715,3
2538712,1
445653,2
5913968,2
1374349,4
4001362,1
3531151,4
4210042,2
2937384,4
5844895,2
1750673,4
5319588,1
788319,4
5848455,3
589995,3
6066222,4
5783483,3
5370176,3
472591,3
5103572,1
3917711,3
1349294,1
1451380,4
4593598,4
5681295,4
5607590,1
768340,1
6039951,3
5242634,1
2117313,2
1334092,4
6285285,3
1847036,4
1257883,1
1699998,3
2134769,2
1616649,3
136360,1
25226,2
4197477,4
1989433,2
3541883,2
1542108,2
5343165,1
3936771,4
4018975,4
128288,1
5795049,4
5087338,2
3627649,2
4489231,4
5251249,4
1430500,3
906857,4
1960464,3
2090018,2
2265702,1
5800595,4
1633713,1
5914604,1
2244043,1
6066378,1
721690,3
3728787,1
2014965,3
3405591,1
5243389,3
5891982,1
5103489,1
2005894,2
95393,1
6063235,2
1608312,2
3359220,4
3610997,4
1813053,2
1996967,1
4152333,3
2089851,3
5103712,4
834827,2
1107561,4
2004731,4
2237418,4
3355343,4
5104123,4
5844955,4
3727890,2
5623338,3
3958093,4
4147294,2
86426,4
264708,1
733517,2
2227321,4
866302,3
2622069,3
682054,1
4142770,1
1374019,1
452893,2
3896383,4
1526462,2
5242660,3
3626897,2
3691483,1
5473735,4
729132,4
827899,2
5993626,4
3520908,1
4564390,2
48964,3
2292189,4
6176491,4
326767,4
700241,1
357818,4
3355389,1
345747,3
3534782,4
1684957,2
5844944,4
5795587,1
5898044,1
796869,1
5891989,1
5661622,2
5694774,3
3520863,4
350254,3
3745079,3
3894910,4
1426265,4
2611626,3
1636285,4
1687507,3
5844809,1
317250,1
5920091,3
1303365,4
1934793,4
847667,4
1675311,3
2789161,4
4317068,3
5620245,1
1819410,1
5108332,1
1813591,4
5120010,1
340756,4
5869442,2
1320351,3
3422517,3
1769365,4
3438993,2
4150725,2
1594936,1
5906231,2
3534720,1
872045,3
4870162,2
1507590,2
23200,3
3626893,3
5844941,2
1287974,1
867036,3
5844822,2
4736415,4
5810736,4
5849409,3
3611077,3
4261936,4
684954,2
2243823,2
5844463,1
1259201,3
3931950,2
911576,3
5884117,1
1819143,1
5844001,2
128359,4
3612017,3
3500733,3
350143,2
5915581,4
1814241,4
3966240,1
3090041,3
4209927,1
1451621,3
967322,1
4498725,1
1675639,3
1954683,4
2249960,1
680457,2
1957105,4
2279492,2
129730,3
1426117,1
595308,2
4790618,4
720404,3
1985547,4
23595,4
3535332,3
5109030,2
6051045,4
39202,1
3738054,4
1712700,2
1675443,2
1225984,1
3464723,4
1981902,3
24560,3
3932010,3
3470804,3
3690955,3
4054272,1
1590449,3
4143515,1
1950080,1
967329,2
1387973,3
5885181,2
1992697,3
65438,4
301589,4
513472,2
1968941,3
1952942,4
5370174,1
841059,3
5782597,3
833255,2
1694163,3
1813808,4
4142775,2
5783437,3
1952949,2
995954,1
4079076,2
1496453,1
3628984,3
5782366,4
645717,2
3626735,1
821332,1
1375513,2
1694410,2
1335012,4
4347533,4
712857,1
3956383,1
5914005,3
3466320,1
4319025,4
1599202,1
5915133,4
6187542,3
1814844,3
5715321,4
3995704,1
1716395,3
1682117,2
2215576,1
4821479,1
6051039,2
1809694,3
65874,1
278436,4
5425372,2
2605415,3
3626045,3
3330695,2
5805968,2
1456084,2
39446,3
827844,3
4568803,1
3551186,1
3599040,2
2278018,1
5436216,2
933540,4
1675879,4
832900,2
3596787,1
4135798,3
3543821,3
1234132,2
5473293,3
4135572,1
6077527,3
255137,4
1818249,3
816323,2
5844491,3
3627111,3
1587384,3
5795557,4
2723379,3
467897,4
1725525,2
697491,3
5937069,4
5436123,1
799041,2
4691725,3
4708776,1
3520669,4
1381177,3
5660528,3
796733,2
6063290,3
5792549,4
796243,1
2149695,1
3534979,1
5843886,3
1541028,2
2077568,3
1578396,4
4018955,2
3598522,4
23978,1
1225269,1
1686974,2
573457,4
872323,4
720405,4
1456082,4
1099453,2
872088,3
3534727,2
1994382,2
